category,laureate_id,laureate_name,prize_year,decade,pub_year,title,paper_id,is_prize_winning_paper,author_count
Chemistry,20111,"calvin, m",1961,1960,1950,the path of carbon in photosynthesis v paper chromatography and radioautography of the products,1988811508,YES,6
Chemistry,20112,"libby, w",1960,1960,1949,age determination by radiocarbon content world wide assay of natural radiocarbon,2013668561,YES,3
Chemistry,20113,"heyrovsky, j",1959,1950,1924,the processes at the mercury dropping cathode part i the deposition of metals,2160441152,YES,1
Chemistry,20113,"heyrovsky, j",1959,1950,2010,researches with the dropping mercury cathode part ii the polarograph,2067877546,YES,2
Chemistry,20114,"sanger, f",1958,1950,1945,the free amino groups of insulin,1918431092,YES,1
Chemistry,20114,"sanger, f",1958,1950,1955,the disulphide bonds of insulin,2414829511,YES,4
Chemistry,20114,"sanger, f",1958,1950,1955,disulphide interchange reactions,69257807,YES,2
Chemistry,20115,"todd, a",1957,1950,1945,studies on phosphorylation .2. the reaction of dialkyl phosphites with polyhalogen compounds in presence of bases - a new method for the phosphorylation of amines,2007487132,YES,3
Chemistry,20115,"todd, a",1957,1950,1945,studies on phosphorylation .1. dibenzyl chlorophosphonate as a phosphorylating agent,1964933902,YES,3
Chemistry,20116,"hinshelwood, c",1956,1950,1938,333 the activation energy of organic reactions part iv transmission of substituent influences in ester hydrolysis,2070976790,YES,2
Chemistry,20116,"hinshelwood, c",1956,1950,1930,further investigations on the kinetics of gaseous oxidation reactions,2040558105,YES,2
Chemistry,20116,"hinshelwood, c",1956,1950,1934,227 on the factors determining the velocity of reactions in solution molecular statistics of the benzoylation of amines,1988560669,YES,2
Chemistry,20117,n. n. semenov,1956,1950,1935,Chemical kinetics and chain reactions,633340598,YES,
Chemistry,20118,"duvigneaud, v",1955,1950,1953,the synthesis of an octapeptide amide with the hormonal activity of oxytocin,2322067933,YES,6
Chemistry,20118,"duvigneaud, v",1955,1950,1954,the synthesis of oxytocin1,2328863734,YES,5
Chemistry,20119,"pauling, l",1954,1950,1951,the structure of proteins two hydrogen bonded helical configurations of the polypeptide chain,2140992384,YES,3
Chemistry,20120,"staudinger, h",1953,1950,1921,uber neue organische phosphorverbindungen iv phosphinimine,2076493833,YES,2
Chemistry,20120,"staudinger, h",1953,1950,1920,einwirkungen von aliphatischen diazoverbindungen auf thioketone,2045842456,YES,2
Chemistry,20120,"staudinger, h",1953,1950,1919,uber neue organische phosphorverbindungen iii phosphinmethylenderivate und phosphinimine,2043716459,YES,2
Chemistry,20121,"synge, r",1952,1950,1941,a new form of chromatogram employing two liquid phases a theory of chromatography 2 application to the micro determination of the higher monoamino acids in proteins,1965103059,YES,2
Chemistry,20122,"martin, a",1952,1950,1941,a new form of chromatogram employing two liquid phases a theory of chromatography 2 application to the micro determination of the higher monoamino acids in proteins,1965103059,YES,2
Chemistry,20123,"seaborg, g",1951,1950,1946,radioactive element 94 from deuterons on uranium,2005101692,YES,4
Chemistry,20124,"mcmillan, e",1951,1950,1940,radioactive element 93,2065744907,YES,2
Chemistry,20125,"alder, k",1950,1950,1928,synthesen in der hydroaromatischen reihe,2000547662,YES,2
Chemistry,20126,"diels, o",1950,1950,1928,synthesen in der hydroaromatischen reihe,2000547662,YES,2
Chemistry,20127,"giauque, w",1949,1940,1933,attainment of temperatures below 1 absolute by demagnetization ofgd2 so4 3 8h2o,1621230895,YES,2
Chemistry,20128,"tiselius, a",1948,1940,1937,a new apparatus for electrophoretic analysis of colloidal mixtures,2094419713,YES,1
Chemistry,20128,"tiselius, a",1948,1940,1939,an electrophoretic study of immune sera and purified antibody preparations,2046577012,YES,2
Chemistry,20128,"tiselius, a",1948,1940,1937,electrophoresis of serum globulin electrophoretic analysis of normal and immune sera,1462038810,YES,1
Chemistry,20129,"robinson, r",1947,1940,1917,lxxv a theory of the mechanism of the phytochemical synthesis of certain alkaloids,2022144691,YES,1
Chemistry,20130,"stanley, w",1946,1940,1936,the inactivation of crystalline tobacco mosaic virus protein,2062912582,YES,1
Chemistry,20130,"stanley, w",1946,1940,1936,chemical studies on the virus of tobacco mosaic vi the isolation from diseased turkish tobacco plants of a crystalline protein possessing the properties of tobacco mosaic virus,2734553823,YES,
Chemistry,20131,"northrop, j",1946,1940,1929,a method for the determination of diffusion constants and the calculation of the radius and weight of the hemoglobin molecule,2013282061,YES,2
Chemistry,20132,"sumner, j",1946,1940,1926,the isolation and crystallization of the enzyme urease preliminary paper,1511494479,YES,
Chemistry,20133,"virtanen, a",1945,1940,1932,the enzymatic fission and synthesis of asparaginic acid.,,YES,
Chemistry,20134,"hahn, o",1944,1940,1939,uber den nachweis und das verhalten der bei der bestrahlung des urans mittels neutronen entstehenden erdalkalimetalle,2074403122,YES,2
Chemistry,20135,"hevesy, g",1943,1940,1923,the absorption and translocation of lead by plants a contribution to the application of the method of radioactive indicators in the investigation of the change of substance in plants,1493302394,YES,1
Chemistry,20136,"ruzicka, l",1939,1930,1923,hohere terpenverbindungen ix uber die totalsynthese des d l nerolidols und des farnesols,2072973533,YES,1
Chemistry,20136,"ruzicka, l",1939,1930,1923,hohere terpenverbindungen viii uber die konstitution des nerolidols peruviol,1964350782,YES,1
Chemistry,20136,"ruzicka, l",1939,1930,1925,hohere terpenverbindungen xxiv ringbildungen bei sesquiterpenen totalsynthese des bisabolens und eines hexahydro cadalins,1982719436,YES,2
Chemistry,20136,"ruzicka, l",1939,1930,1935,uber androstendion einen hochwirksamen mannlichen pragungsstoff ein beitrag zur genese der keimdrusenhormone,2333753054,YES,2
Chemistry,20137,"butenandt, a",1939,1930,1934,zur isolierung und charakterisierung des corpus luteum hormons,2152050528,YES,2
Chemistry,20137,"butenandt, a",1939,1930,1935,notiz uber ein isomeres allo pregnanol 3 on 20,2041102817,YES,2
Chemistry,20137,"butenandt, a",1939,1930,1934,uber androsteron iii isolierung eines neuen physiologisch unwirksamen sterinderivates aus mannerharn seine verknupfung mit dehydro androsteron und androsteron ein beitrag zur konstitution des androsterons,2324702483,YES,2
Chemistry,20137,"butenandt, a",1939,1930,1935,uber testosteron umwandlung des dehydro androsterons in androstendiol und testosteron ein weg zur darstellung des testosterons aus cholesterin,2320778421,YES,2
Chemistry,20137,"butenandt, a",1939,1930,1934,uberfuhrung des pregnandiols in corpus luteum hormon,2064866007,YES,2
Chemistry,20138,"kuhn, r",1938,1930,1933,mikro bestimmung von acetyl benzoyl und c methylgruppen,2055831527,YES,2
Chemistry,20139,"haworth, w",1937,1930,1928,the structure of carbohydrates,2080334091,YES,1
Chemistry,20139,"haworth, w",1937,1930,1928,lxxxiii polysaccharides part i the structure of inulin,2031570059,YES,2
Chemistry,20140,"karrer, p",1937,1930,1931,zur kenntnis des vitamins a aus fischtranen,2163189310,YES,3
Chemistry,20141,"debye, p",1936,1930,1912,zur theorie der spezifischen warmen,1972128701,YES,1
Chemistry,20142,"joliot, f",1935,1930,1934,artificial production of a new kind of radio element,1973083520,YES,2
Chemistry,20143,"curie, i",1935,1930,1934,. Production artificielle d'lments radioactifs - II. Preuve chimique de la transmutation des lments,2090325778,YES,2
Chemistry,20144,"urey, h",1934,1930,1932,a hydrogen isotope of mass 2,2035264337,YES,3
Chemistry,20145,"langmuir, i",1932,1930,1918,the adsorption of gases on plane surfaces of glass mica and platinum,1986113254,YES,1
Chemistry,20145,"langmuir, i",1932,1930,1917,the constitution and fundamental properties of solids and liquids ii liquids 1,2746503605,YES,1
Chemistry,20145,"langmuir, i",1932,1930,1917,the constitution and fundamental properties of solids and liquids,2051995369,YES,1
Chemistry,20145,"langmuir, i",1932,1930,1917,the constitution and fundamental properties of solids and liquids part ii liquids,2089260408,YES,1
Chemistry,20146,carl bosch,1931,1930,1913,formation of anthracite,,YES,
Chemistry,20147,carl bosch,1931,1930,1913,ABSORBING AMMONIA AND APPARATUS THEREFOR,2486733299,YES,
Chemistry,20148,"fischer, h",1930,1930,1894,Einfluss der configuration auf die wirkung der enzyme.,1992787746,YES,1
Chemistry,20149,"harden, a",1929,1920,1906,the alcoholic ferment of yeast juice,1976820754,YES,2
Chemistry,20150,"von euler, h",1929,1920,1926,enzymatische spaltung von dipeptiden ii,2325081292,YES,2
Chemistry,20151,"windaus, a",1928,1920,1924,untersuchungen uber die konstitution des colchicins,1987925710,YES,1
Chemistry,20151,"windaus, a",1928,1920,1925,uber ein in chloroform unlosliches glykosid aus digitalis blattern das gitoxin,2031036703,YES,2
Chemistry,20152,"wieland, h",1927,1920,1922,uber den mechanismus der oxydationsvorgange,2314460680,YES,1
Chemistry,20153,"svedberg, t",1926,1920,1924,the ultra centrifuge a new instrument for the determination of size and distribution of size of particle in amicroscopic colloids,2329751713,YES,2
Chemistry,20153,"svedberg, t",1926,1920,1923,determination of size and distribution of size of particle by centrifugal methods,2334422461,YES,2
Chemistry,20154,"zsigmondy, r",1925,1920,1902,uber sichtbarmachung und grosenbestimmung ultramikoskopischer teilchen mit besonderer anwendung auf goldrubinglaser,1981124145,YES,2
Chemistry,20155,fritz pregl,1923,1920,1905,method of determination of carbon and hydrogen in organic compounds,,YES,
Chemistry,20156,"aston, f",1922,1920,1919,the possibility of separating isotopes.,,YES,
Chemistry,20157,"soddy, f",1921,1920,1915,the density of lead from ceylon thorite,1988813223,YES,1
Chemistry,20157,"soddy, f",1921,1920,1913,the origin of actinium,1992056649,YES,1
Chemistry,20157,"soddy, f",1921,1920,1914,cxxxii the atomic weight of lead from ceylon thorite,2028328651,YES,2
Chemistry,20158,"nernst, w",1920,1920,1911,der energieinhalt fester stoffe,2059200827,YES,1
Chemistry,20158,"nernst, w",1920,1920,1911,spezifische warme und quantentheorie,1921764522,YES,2
Chemistry,20159,"haber, f",1918,1910,1913,uber die technische darstellung von ammoniak aus den elementen,1949899304,YES,2
Chemistry,20160,"willstatter, r",1915,1910,1913,untersuchungen uber die anthocyane i uber den farbstoff der kornblume,1973911009,YES,2
Chemistry,20160,"willstatter, r",1915,1910,1913,zur kenntnis der hydrolyse von cellulose i,1968331280,YES,2
Chemistry,20161,"richards, t",1914,1910,1903,revision des atomgewichtes von casium,1542301768,YES,2
Chemistry,20161,"richards, t",1914,1910,1905,a revision of the atomic weights of sodium and chlorine 1,2077742339,YES,2
Chemistry,20161,"richards, t",1914,1910,1905,revision der atomgewichte von natrium und chlor,2089851537,YES,2
Chemistry,20162,victor grignard,1912,1910,1900,regarding some new organometallic combinations of magnesium and their application to alcohol synthesis and hydrocarbides.,,YES,
Chemistry,20163,"rutherford, e",1908,1900,1902,lxxxiv the radioactivity of thorium compounds ii the cause and nature of radioactivity,2035526860,YES,2
Medicine,30001,"ohsumi, y",2016,2010,1993,isolation and characterization of autophagy defective mutants of saccharomyces cerevisiae,2011580247,YES,2
Medicine,30001,"ohsumi, y",2016,2010,1992,autophagy in yeast demonstrated with proteinase deficient mutants and conditions for its induction,2126801593,YES,5
Medicine,30002,youyou tu,2015,2010,1977,A new sesquiterpene lactone-qinghaosu,,YES,
Medicine,30003,"omura, s",2015,2010,1979,avermectins new family of potent anthelmintic agents producing organism and fermentation,2082909688,YES,15
Medicine,30004,"campbell, wc",2015,2010,1979,avermectins new family of potent anthelmintic agents efficacy of the b1a component,2112130390,YES,8
Medicine,30005,"moser, ei",2014,2010,2005,microstructure of a spatial map in the entorhinal cortex,1970792572,YES,5
Medicine,30006,"okeefe, j",2014,2010,1971,the hippocampus as a spatial map preliminary evidence from unit activity in the freely moving rat,2052515926,YES,2
Medicine,30007,"moser, mb",2014,2010,2005,microstructure of a spatial map in the entorhinal cortex,1970792572,YES,5
Medicine,30008,"sudhof, tc",2013,2010,1990,phospholipid binding by a synaptic vesicle protein homologous to the regulatory region of protein kinase c,1967817609,YES,5
Medicine,30008,"sudhof, tc",2013,2010,1992,synaptotagmin a calcium sensor on the synaptic vesicle surface,1976283234,YES,4
Medicine,30008,"sudhof, tc",2013,2010,1993,botulinum neurotoxin a selectively cleaves the synaptic protein snap 25,2007982098,YES,9
Medicine,30008,"sudhof, tc",2013,2010,1994,synaptotagmin i a major ca2 sensor for transmitter release at a central synapse,2165302477,YES,7
Medicine,30009,"schekman, r",2013,2010,1980,identification of 23 complementation groups required for post translational events in the yeast secretory pathway,2059775037,YES,3
Medicine,30009,"schekman, r",2013,2010,1979,secretion and cell surface growth are blocked in a temperature sensitive mutant of saccharomyces cerevisiae,1966446749,YES,2
Medicine,30010,"rothman, je",2013,2010,1993,a protein assembly disassembly pathway in vitro that may correspond to sequential steps of synaptic vesicle docking activation and fusion,1971016259,YES,5
Medicine,30010,"rothman, je",2013,2010,1998,visualizing secretion and synaptic transmission with ph sensitive green fluorescent proteins,2016166286,YES,3
Medicine,30010,"rothman, je",2013,2010,1998,snarepins minimal machinery for membrane fusion,2027775552,YES,8
Medicine,30010,"rothman, je",2013,2010,1993,snap receptors implicated in vesicle targeting and fusion,2085680244,YES,7
Medicine,30011,"yamanaka, s",2012,2010,2006,induction of pluripotent stem cells from mouse embryonic and adult fibroblast cultures by defined factors,2125987139,YES,2
Medicine,30011,"yamanaka, s",2012,2010,2007,induction of pluripotent stem cells from adult human fibroblasts by defined factors,2138977668,YES,7
Medicine,30012,"gurdon, jb",2012,2010,1962,adult frogs derived from the nuclei of single somatic cells,2094753906,YES,1
Medicine,30012,"gurdon, jb",2012,2010,1962,the developmental capacity of nuclei taken from intestinal epithelium cells of feeding tadpoles,2153824299,YES,
Medicine,30013,"steinman, rm",2011,2010,1973,identification of a novel cell type in peripheral lymphoid organs of mice i morphology quantitation tissue distribution,2145049340,YES,2
Medicine,30014,"hoffmann, ja",2011,2010,1996,the dorsoventral regulatory gene cassette spatzle toll cactus controls the potent antifungal response in drosophila adults,2137590150,YES,5
Medicine,30014,"hoffmann, ja",2011,2010,1996,the dorsoventral regulatory gene cassette controls the potent antifungal response in drosophila adults,277392156,YES,
Medicine,30015,"beutler, b",2011,2010,1998,defective lps signaling in c3h hej and c57bl 10sccr mice mutations in tlr4 gene,2129319296,YES,14
Medicine,30016,"edwards, rg",2010,2010,1978,birth after the reimplantation of a human embryo,2069463805,YES,2
Medicine,30017,"szostak, jw",2009,2000,1982,cloning yeast telomeres on linear plasmid vectors,1977437036,YES,2
Medicine,30018,"greider, cw",2009,2000,1985,identification of a specific telomere terminal transferase activity in tetrahymena extracts,2122740168,YES,2
Medicine,30019,"blackburn, eh",2009,2000,1982,cloning yeast telomeres on linear plasmid vectors,1977437036,YES,2
Medicine,30019,"blackburn, eh",2009,2000,1985,identification of a specific telomere terminal transferase activity in tetrahymena extracts,2122740168,YES,2
Medicine,30020,"barresinoussi, f",2008,2000,1983,isolation of a t lymphotropic retrovirus from a patient at risk for acquired immune deficiency syndrome aids,1977282539,YES,12
Medicine,30021,"hausen, hz",2008,2000,1984,a new type of papillomavirus dna its presence in genital cancer biopsies and in cell lines derived from cervical cancer,1722478811,YES,
Medicine,30022,"montagnier, l",2008,2000,1983,isolation of a t lymphotropic retrovirus from a patient at risk for acquired immune deficiency syndrome aids,1977282539,YES,12
Medicine,30023,"evans, mj",2007,2000,1981,establishment in culture of pluripotential cells from mouse embryos,2045899482,YES,2
Medicine,30024,"capecchi, mr",2007,2000,1987,site directed mutagenesis by gene targeting in mouse embryo derived stem cells,1993834457,YES,2
Medicine,30024,"capecchi, mr",2007,2000,1980,high efficiency transformation by direct microinjection of dna into cultured mammalian cells,2061555550,YES,1
Medicine,30025,"smithies, o",2007,2000,1987,targetted correction of a mutant hprt gene in mouse embryonic stem cells,2032002636,YES,7
Medicine,30025,"smithies, o",2007,2000,1984,a comprehensive set of sequence analysis programs for the vax,2009310436,YES,3
Medicine,30026,"mello, cc",2006,2000,1998,potent and specific genetic interference by double stranded rna in caenorhabditis elegans,1647075334,YES,6
Medicine,30027,"fire, a",2006,2000,1998,potent and specific genetic interference by double stranded rna in caenorhabditis elegans,1647075334,YES,6
Medicine,30028,"warren, jr",2005,2000,1984,unidentified curved bacilli in the stomach of patients with gastritis and peptic ulceration,2143107875,YES,2
Medicine,30029,"marshall, bj",2005,2000,1984,unidentified curved bacilli in the stomach of patients with gastritis and peptic ulceration,2143107875,YES,2
Medicine,30030,"buck, l",2004,2000,1991,a novel multigene family may encode odorant receptors a molecular basis for odor recognition,2097186487,YES,2
Medicine,30031,"axel, r",2004,2000,1991,a novel multigene family may encode odorant receptors a molecular basis for odor recognition,2097186487,YES,2
Medicine,30032,"mansfield, p",2003,2000,1977,multi planar image formation using nmr spin echoes,2065113098,YES,1
Medicine,30033,"lauterbur, pc",2003,2000,1973,image formation by induced local interactions examples employing nuclear magnetic resonance,2020623316,YES,1
Medicine,30034,"horvitz, hr",2002,2000,1986,genetic control of programmed cell death in the nematode c elegans,1969331809,YES,1
Medicine,30035,"brenner, s",2002,2000,1974,the genetics of caenorhabditis elegans,1944127002,YES,
Medicine,30036,"sulston, je",2002,2000,1977,post embryonic cell lineages of the nematode caenorhabditis elegans,1986006829,YES,2
Medicine,30037,"nurse, p",2001,2000,1987,negative regulation of mitosis by wee1 a gene encoding a protein kinase homolog,2038340312,YES,2
Medicine,30037,"nurse, p",2001,2000,1987,complementation used to clone a human homologue of the fission yeast cell cycle control gene cdc2,1980585800,YES,2
Medicine,30038,"hunt, t",2001,2000,1983,cyclin a protein specified by maternal mrna in sea urchin eggs that is destroyed at each cleavage division,2090827556,YES,5
Medicine,30039,"hartwell, lh",2001,2000,1971,genetic control of the cell division cycle in yeast iv genes controlling bud emergence and cytokinesis,2057764157,YES,1
Medicine,30040,"kandel, er",2000,2000,1970,neuronal correlates of habituation and dishabituation of the gill withdrawal reflex in aplysia,2149101054,YES,4
Medicine,30041,greengar.p,2000,2000,1969,cyclic nucleotide dependent protein kinases iv widespread occurrence of adenosine 3 5 monophosphate dependent protein kinase in various tissues and phyla of the animal kingdom,2013216313,YES,2
Medicine,30042,"carlsson, a",2000,2000,1957,3 4 dihydroxyphenylalanine and 5 hydroxytryptophan as reserpine antagonists,2085518524,YES,3
Medicine,30042,"carlsson, a",2000,2000,1958,a fluorimetric method for the determination of dopamine 3 hydroxytyramine,2021432299,YES,2
Medicine,30042,"carlsson, a",2000,2000,1958,a method for the fluorimetric determination of adrenaline and noradrenaline in tissues 1,2055404553,YES,3
Medicine,30043,"blobel, g",1999,1990,1975,transfer of proteins across membranes i presence of proteolytically processed and unprocessed nascent immunoglobulin light chains on membrane bound ribosomes of murine myeloma,2146923243,YES,2
Medicine,30044,"murad, f",1998,1990,1977,nitric oxide activates guanylate cyclase and increases guanosine 3 5 cyclic monophosphate levels in various tissue preparations,2000075945,YES,4
Medicine,30044,"murad, f",1998,1990,1977,stimulation of guanylate cyclase by sodium nitroprusside nitroglycerin and nitric oxide in various tissue preparations and comparison to the effects of sodium azide and hydroxylamine,43833714,YES,
Medicine,30045,"furchgott, rf",1998,1990,1980,the obligatory role of endothelial cells in the relaxation of arterial smooth muscle by acetylcholine,2169182236,YES,2
Medicine,30045,"furchgott, rf",1998,1990,1986,phosphodiesterase inhibitors induce endothelium dependent relaxation of rat and rabbit aorta by potentiating the effects of spontaneously released endothelium derived relaxing factor,1942534618,YES,
Medicine,30045,"furchgott, rf",1998,1990,1986,depression of contractile responses in rat aorta by spontaneously released endothelium derived relaxing factor,2311393071,YES,
Medicine,30046,"ignarro, lj",1998,1990,1987,endothelium derived relaxing factor from pulmonary artery and vein possesses pharmacologic and chemical properties identical to those of nitric oxide radical,1992718978,YES,4
Medicine,30046,"ignarro, lj",1998,1990,1987,endothelium derived relaxing factor produced and released from artery and vein is nitric oxide,2092145002,YES,5
Medicine,30047,"prusiner, sb",1997,1990,1982,novel proteinaceous infectious particles cause scrapie,2013679718,YES,1
Medicine,30048,zinkerna.rm,1996,1990,1974,restriction of in vitro t cell mediated cytotoxicity in lymphocytic choriomeningitis within a syngeneic or semiallogeneic system,1985774274,YES,2
Medicine,30048,zinkerna.rm,1996,1990,1974,immunological surveillance against altered self components by sensitised t lymphocytes in lymphocytic choriomeningitis,1998240361,YES,2
Medicine,30049,"doherty, pc",1996,1990,1974,restriction of in vitro t cell mediated cytotoxicity in lymphocytic choriomeningitis within a syngeneic or semiallogeneic system,1985774274,YES,2
Medicine,30049,"doherty, pc",1996,1990,1974,immunological surveillance against altered self components by sensitised t lymphocytes in lymphocytic choriomeningitis,1998240361,YES,2
Medicine,30050,"nussleinvolhard, c",1995,1990,1980,mutations affecting segment number and polarity in drosophila,2000572318,YES,2
Medicine,30051,"wieschaus, e",1995,1990,1980,mutations affecting segment number and polarity in drosophila,2000572318,YES,2
Medicine,30052,"lewis, eb",1995,1990,1978,a gene complex controlling segmentation in drosophila,2006788765,YES,1
Medicine,30053,"rodbell, m",1994,1990,1969,adenyl cyclase in fat cells ii hormone receptors,1578024134,YES,
Medicine,30053,"rodbell, m",1994,1990,1971,the glucagon sensitive adenyl cyclase system in plasma membranes of rat liver iv effects of guanyl nucleotides on binding of 125i glucagon,1490796893,YES,
Medicine,30053,"rodbell, m",1994,1990,1971,the glucagon sensitive adenyl cyclase system in plasma membranes of rat liver i properties,1546236203,YES,
Medicine,30053,"rodbell, m",1994,1990,1971,the glucagon sensitive adenyl cyclase system in plasma membranes of rat liver v an obligatory role of guanyl nucleotides in glucagon action,1863678882,YES,
Medicine,30053,"rodbell, m",1994,1990,1971,the glucagon sensitive adenyl cyclase system in plasma membranes of rat liver iii binding of glucagon method of assay and specificity,1657719861,YES,
Medicine,30053,"rodbell, m",1994,1990,1969,adenyl cyclase in fat cells i properties and the effects of adrenocorticotropin and fluoride,1591872616,YES,
Medicine,30054,"gilman, ag",1994,1990,1980,purification of the regulatory component of adenylate cyclase,1984080990,YES,6
Medicine,30055,"sharp, pa",1993,1990,1977,Sizing and mapping of early adenovirus mRNAs by gel electrophoresis of S1 endonuclease-digested hybrids,2054073262,YES,2
Medicine,30056,"roberts, rj",1993,1990,1977,an amazing sequence arrangement at the 5 ends of adenovirus 2 messenger rna,1996948250,YES,4
Medicine,30057,"fischer, eh",1992,1990,1955,Conversion of phosphorylase b to phosphorylase a in muscle extracts.,2409039558,YES,
Medicine,30057,"fischer, eh",1992,1990,1956,The phosphorylase b to a converting enzyme of rabbit skeletal muscle,2071356747,YES,2
Medicine,30058,"krebs, eg",1992,1990,1958,the reaction of sodium borohydride with muscle phosphorylase1,2317118960,YES,4
Medicine,30059,"sakmann, b",1991,1990,1981,mproved patch-clamp techniques for high-resolution current recording from cells and cell-free membrane patches,2009667219,YES,5
Medicine,30060,"neher, e",1991,1990,1981,Improved patch-clamp techniques for high-resolution current recording from cells and cell-free membrane patches,2009667219,YES,5
Medicine,30061,thomas ed,1990,1990,1959,SUPRALETHAL WHOLE BODY IRRADIATION AND ISOLOGOUS MARROW TRANSPLANTATION IN MAN,2118298035,YES,5
Medicine,30062,"murray, je",1990,1990,1956,Successful Homotransplantation of the Kidney in an Identical Twin,1481400953,YES,
Medicine,30063,"varmus, he",1989,1980,1976,dna related to the transforming gene s of avian sarcoma viruses is present in normal avian dna,2004771750,YES,4
Medicine,30064,"bishop, jm",1989,1980,1976,dna related to the transforming gene s of avian sarcoma viruses is present in normal avian dna,2004771750,YES,4
Medicine,30065,"black, jw",1988,1980,1972,definition and antagonism of histamine h2 receptors,2074949244,YES,5
Medicine,30065,"black, jw",1988,1980,1962,pharmacology of a new adrenergic beta receptor blocking compound nethalide,1987712838,YES,2
Medicine,30066,"hitchings, gh",1988,1980,1952,studies on condensed pyrimidine systems ix the synthesis of some 6 substituted purines,2324396664,YES,3
Medicine,30066,"hitchings, gh",1988,1980,1954,antagonists of nucleic acid derivatives viii synergism in combinations of biochemically related antimetabolites,2106985791,YES,
Medicine,30067,"elion, gb",1988,1980,1952,studies on condensed pyrimidine systems ix the synthesis of some 6 substituted purines,2324396664,YES,3
Medicine,30067,"elion, gb",1988,1980,1954,antagonists of nucleic acid derivatives viii synergism in combinations of biochemically related antimetabolites,2106985791,YES,
Medicine,30068,"tonegawa, s",1987,1980,1976,evidence for somatic rearrangement of immunoglobulin genes coding for variable and constant regions,1982039072,YES,2
Medicine,30069,"cohen, s",1986,1980,1954,a nerve growth stimulating factor isolated from sarcom as 37 and 180,2040742427,YES,3
Medicine,30069,"cohen, s",1986,1980,1956,a nerve growth stimulating factor isolated from snake venom,2103276585,YES,2
Medicine,30070,"levimontalcini, r",1986,1980,1952,effects of mouse tumor transplantation on the nervous system,1965289808,YES,1
Medicine,30071,"brown, ms",1985,1980,1973,regulation of 3 hydroxy 3 methylglutaryl coenzyme a reductase activity in human fibroblasts by lipoproteins,2021537613,YES,3
Medicine,30071,"brown, ms",1985,1980,1974,binding and degradation of low density lipoproteins by cultured human fibroblasts comparison of cells from a normal subject and from a patient with homozygous familial hypercholesterolemia,1485806819,YES,
Medicine,30072,"goldstein, jl",1985,1980,1974,binding and degradation of low density lipoproteins by cultured human fibroblasts comparison of cells from a normal subject and from a patient with homozygous familial hypercholesterolemia,1485806819,YES,
Medicine,30073,"milstein, c",1984,1980,1975,continuous cultures of fused cells secreting antibody of predefined specificity,2030522563,YES,2
Medicine,30074,"kohler, g",1984,1980,1975,continuous cultures of fused cells secreting antibody of predefined specificity,2030522563,YES,2
Medicine,30075,"jerne, nk",1984,1980,1955,the natural selection theory of antibody formation,2064008537,YES,1
Medicine,30075,"jerne, nk",1984,1980,1974,towards a network theory of the immune system,1566766802,YES,
Medicine,30076,"mcclintock, b",1983,1980,1951,chromosome organization and genic expression,2130578722,YES,1
Medicine,30076,"mcclintock, b",1983,1980,1950,the origin and behavior of mutable loci in maize,2026519705,YES,1
Medicine,30076,"mcclintock, b",1983,1980,1942,the fusion of broken ends of chromosomes following nuclear fusion,2027884659,YES,1
Medicine,30076,"mcclintock, b",1983,1980,1941,the stability of broken ends of chromosomes in zea mays,1829553711,YES,
Medicine,30076,"mcclintock, b",1983,1980,1951,mutable loci in maize,2221571340,YES,
Medicine,30077,samuelss.b,1982,1980,1975,thromboxanes a new group of biologically active compounds derived from prostaglandin endoperoxides,2030087792,YES,3
Medicine,30077,samuelss.b,1982,1980,1974,prostaglandin endoperoxides novel transformations of arachidonic acid in human platelets,2050568232,YES,2
Medicine,30077,samuelss.b,1982,1980,1974,isolation and structure of two prostaglandin endoperoxides that cause platelet aggregation,2010694924,YES,4
Medicine,30077,samuelss.b,1982,1980,1979,arachidonic acid metabolism in polymorphonuclear leukocytes effects of ionophore a23187,2059290365,YES,2
Medicine,30077,samuelss.b,1982,1980,1979,leukotriene c a slow reacting substance from murine mastocytoma cells,2123773797,YES,3
Medicine,30077,samuelss.b,1982,1980,1974,prostaglandin endoperoxides vii novel transformations of arachidonic acid in guinea pig lung,2035879817,YES,2
Medicine,30078,"vane, jr",1982,1980,1976,an enzyme isolated from arteries transforms prostaglandin endoperoxides to an unstable substance that inhibits platelet aggregation,2021403302,YES,4
Medicine,30078,"vane, jr",1982,1980,1971,inhibition of prostaglandin synthesis as a mechanism of action for aspirin like drugs,2008574207,YES,1
Medicine,30079,"bergstrom, s",1982,1980,1958,on the regulation of bile acid formation in the rat liver,2043258254,YES,2
Medicine,30079,"bergstrom, s",1982,1980,1959,observations on the effects of infusion of prostnglnndin e in man,2019393655,YES,5
Medicine,30080,"hubel, dh",1981,1980,1962,receptive fields binocular interaction and functional architecture in the cat s visual cortex,2116360511,YES,2
Medicine,30080,"hubel, dh",1981,1980,1968,receptive fields and functional architecture of monkey striate cortex,2117731089,YES,2
Medicine,30080,"hubel, dh",1981,1980,1963,single cell responses in striate cortex of kittens deprived of vision in one eye,1870538900,YES,2
Medicine,30080,"hubel, dh",1981,1980,1965,comparison of the effects of unilateral and bilateral eye closure on cortical unit responses in kittens,148261105,YES,2
Medicine,30080,"hubel, dh",1981,1980,1965,receptive fields and functional architecture in two nonstriate visual areas 18 and 19 of the cat,1594551768,YES,2
